seq_idx,target_return,feat_logret,feat_sign,feat_absret,feat_rollmean
84,-0.01546852,0.07473650,-1.00000000,-0.87785910,-0.11184355
85,0.00189704,-0.09138430,-1.00000000,-0.58760055,-0.20156888
86,-0.01722227,-0.02191226,-1.00000000,-0.70898724,-0.27687837
87,-0.00395240,0.16513810,1.00000000,-0.96440898,-0.26174520
88,0.00303743,-0.04080249,-1.00000000,-0.67598083,-0.11325685
89,-0.02092332,0.10213180,-1.00000000,-0.92572620,-0.14571336
90,0.01230521,0.17742160,1.00000000,-0.94294634,-0.08378383
91,0.00229106,-0.08066771,-1.00000000,-0.60632537,0.03232218
92,0.01210328,0.27724805,1.00000000,-0.76852219,0.12785483
93,0.00217452,0.16938222,1.00000000,-0.95699334,0.12272046
94,-0.01098385,0.27507291,1.00000000,-0.77232275,0.18186114
95,-0.02253742,0.16812693,1.00000000,-0.95918667,-0.02545554
96,-0.00302632,0.02639364,-1.00000000,-0.79339089,-0.05709444
97,-0.01925552,-0.09805375,-1.00000000,-0.57594719,-0.24368198
98,-0.00931474,0.11210686,-1.00000000,-0.94315537,-0.31204407
99,-0.04339937,-0.06270329,-1.00000000,-0.63771414,-0.50491919
100,-0.05698112,0.04437222,-1.00000000,-0.82480439,-0.70986223
101,-0.01051780,-0.32276486,-1.00000000,-0.18331533,-0.75443716
102,-0.01810846,-0.46905858,-1.00000000,0.07229989,-0.74761204
103,0.00656983,0.03141363,-1.00000000,-0.80216218,-0.65309747
104,0.03618069,-0.05034790,-1.00000000,-0.65930239,-0.17958925
105,-0.00132395,0.21547032,1.00000000,-0.87646480,0.15157574
106,0.00600561,0.53441888,1.00000000,-0.31917429,0.24989144
107,0.02398749,0.13044369,-1.00000000,-0.97519482,0.50036600
108,-0.00603758,0.20939284,1.00000000,-0.88708383,0.42535081
109,0.00973374,0.40308186,1.00000000,-0.54865605,0.26798915
110,-0.04931528,0.07967162,-1.00000000,-0.88648211,-0.01756343
111,-0.03757994,0.24954979,1.00000000,-0.81691863,-0.27690122
112,0.01155581,-0.38648722,-1.00000000,-0.07197491,-0.35087085
113,-0.01045985,-0.26008187,-1.00000000,-0.29283969,-0.37718376
114,-0.04539423,0.26917592,1.00000000,-0.78262641,-0.70519994
115,0.01233828,0.03203781,-1.00000000,-0.80325279,-0.33835587
116,-0.02159496,-0.34425223,-1.00000000,-0.14577101,-0.24324383
117,0.00036526,0.27760426,1.00000000,-0.76789979,-0.30982855
118,0.01074096,-0.08790219,-1.00000000,-0.59368476,-0.18368188
119,-0.01261189,0.14863875,1.00000000,-0.99323787,0.01137586
120,0.01799344,0.26039895,1.00000000,-0.79796217,0.04502450
121,0.00037358,0.00885743,-1.00000000,-0.76275032,0.17573922
122,-0.01330921,0.33851781,1.00000000,-0.66146713,0.09437494
123,-0.00491730,0.14872841,1.00000000,-0.99308120,0.00120694
124,-0.00144706,0.00134640,-1.00000000,-0.74962649,0.06763867
125,-0.00447549,0.09173853,-1.00000000,-0.90756631,-0.06605340
126,0.00449748,0.12911765,-1.00000000,-0.97287787,-0.04151586
127,0.01318698,0.09649735,-1.00000000,-0.91588127,0.11613875
128,-0.02236497,0.19314830,1.00000000,-0.91546748,0.01232357
129,0.00250424,0.28674581,1.00000000,-0.75192699,0.03583412
130,0.00756000,-0.09619630,-1.00000000,-0.57919267,0.10744635
131,-0.02055553,0.17167840,1.00000000,-0.95298129,-0.04162120
132,-0.00341602,0.22613574,1.00000000,-0.85782939,-0.14041049
133,0.00365737,-0.07670612,-1.00000000,-0.61324735,0.01442469
134,0.00504937,0.10790928,-1.00000000,-0.93582104,0.02956848
135,0.01201801,0.18409914,1.00000000,-0.93127885,0.05609400
136,-0.00217529,0.19909295,1.00000000,-0.90508056,0.16545800
137,0.00142104,0.27415444,1.00000000,-0.77392757,0.19423894
138,-0.01399531,0.12127363,-1.00000000,-0.95917221,0.08920401
139,0.02401655,0.16001092,1.00000000,-0.97336756,0.20206035
140,-0.00720699,-0.00604379,-1.00000000,-0.73671380,0.08766998
141,0.00476018,0.40339483,1.00000000,-0.54810920,0.12893663
142,0.00554355,0.06707553,-1.00000000,-0.86447328,0.15346592
143,-0.00122571,0.19597795,1.00000000,-0.91052332,0.22944610
144,-0.00839024,0.20441586,1.00000000,-0.89577997,0.03662286
145,-0.00278124,0.13150183,-1.00000000,-0.97704368,0.06295643
146,-0.00043505,0.05433024,-1.00000000,-0.84220378,0.03204433
147,-0.00576888,0.11474673,-1.00000000,-0.94776794,-0.03526560
148,0.00878780,0.14001831,-1.00000000,-0.99192430,0.02431566
149,-0.01934376,0.08256585,-1.00000000,-0.89153913,-0.04085868
150,0.00392066,0.23936075,1.00000000,-0.83472168,-0.00098177
151,-0.00664083,-0.06365373,-1.00000000,-0.63605345,-0.03790667
152,0.00735489,0.18693522,1.00000000,-0.92632344,0.04018089
153,0.01182400,0.07317380,-1.00000000,-0.87512864,0.05824655
154,0.02070129,0.22392640,1.00000000,-0.86168971,0.29651803
155,0.00180157,0.27206470,1.00000000,-0.77757891,0.28390924
156,-0.00830330,0.36768502,1.00000000,-0.61050402,0.27401737
157,0.00667305,0.16410974,1.00000000,-0.96620580,0.26996038
158,-0.01293348,0.05526672,-1.00000000,-0.84384006,0.12265127
159,0.00329264,0.21658210,1.00000000,-0.87452221,0.01906828
160,-0.00539303,0.00539356,-1.00000000,-0.75669799,-0.02374024
161,-0.01589632,0.18017052,1.00000000,-0.93814322,-0.06891937
162,-0.01961475,0.08661422,-1.00000000,-0.89861274,-0.22533405
163,0.04045561,-0.02652029,-1.00000000,-0.70093576,0.09233564
164,0.00707370,-0.06657268,-1.00000000,-0.63095325,0.11483327
165,0.01932674,0.58046551,1.00000000,-0.23871821,0.26191806
166,-0.02355885,0.22089759,1.00000000,-0.86698188,0.21632538
167,0.00842751,0.35287928,1.00000000,-0.63637370,0.38317927
168,0.01770962,-0.10905593,-1.00000000,-0.55672338,0.24783863
169,-0.02313068,0.23548002,1.00000000,-0.84150237,0.06811999
170,-0.01802260,0.33546070,1.00000000,-0.66680874,-0.15411181
171,-0.01894810,-0.10444396,-1.00000000,-0.56478175,-0.12667745
172,0.01342130,-0.04942312,-1.00000000,-0.66091824,-0.09696400
173,0.00592109,-0.05939198,-1.00000000,-0.64349991,-0.16710675
174,0.01183251,0.28926977,1.00000000,-0.74751694,0.04092723
175,0.00602873,0.20848250,1.00000000,-0.88867444,0.18403473
176,0.04162119,0.27215635,1.00000000,-0.77741877,0.54442724
177,0.00503991,0.20964191,1.00000000,-0.88664862,0.49455722
178,0.01004891,0.59302035,1.00000000,-0.21678147,0.51911810
179,0.02508471,0.19899094,1.00000000,-0.90525879,0.59796985
180,-0.00607319,0.25294463,1.00000000,-0.81098691,0.52596239
181,0.04063414,0.41490031,1.00000000,-0.52800598,0.52008938
182,0.00406035,0.07928805,-1.00000000,-0.88581191,0.51426092
183,-0.01056608,0.58238855,1.00000000,-0.23535814,0.39159993
184,0.00258349,0.18843978,1.00000000,-0.92369457,0.25771573
185,-0.00931118,0.03089357,-1.00000000,-0.80125350,0.23844937
186,-0.00311031,0.17253205,1.00000000,-0.95148972,-0.02183389
187,-0.01705852,0.04441050,-1.00000000,-0.82487126,-0.14749299
188,0.01244191,0.11120226,-1.00000000,-0.94157478,-0.01059346
189,-0.00304992,-0.03903872,-1.00000000,-0.67906262,-0.04411271
190,-0.01513691,0.27872042,1.00000000,-0.76594955,-0.07877626
191,0.02024567,0.11185274,-1.00000000,-0.94271135,0.06019379
192,-0.01284378,-0.01834034,-1.00000000,-0.71522837,0.08527187
193,0.00279375,0.36277734,1.00000000,-0.61907908,0.02786451
194,0.03687633,0.00635970,-1.00000000,-0.75838610,0.26542913
195,0.05820116,0.17479686,1.00000000,-0.94753248,0.70179701
196,0.01037163,0.54191186,1.00000000,-0.30608199,0.64304562
197,-0.01245504,0.77160890,1.00000000,0.09526165,0.64535869
198,-0.01274698,0.25642072,1.00000000,-0.80491324,0.55289001
199,0.00969494,0.01054701,-1.00000000,-0.76570247,0.39115838
200,0.01027159,0.00740241,-1.00000000,-0.76020799,0.10597329
201,0.02586548,0.24913190,1.00000000,-0.81764879,0.19816304
202,-0.05146533,0.25534324,1.00000000,-0.80679588,-0.03395157
203,-0.02309968,0.42331024,1.00000000,-0.51331152,-0.09555106
204,-0.01302791,-0.40964607,-1.00000000,-0.03151005,-0.23075399
205,-0.01037997,-0.10411009,-1.00000000,-0.56536512,-0.35363259
206,0.01004794,0.00437638,-1.00000000,-0.75492069,-0.44774832
207,0.02103467,0.03289824,-1.00000000,-0.80475620,-0.01636705
208,-0.02592100,0.25293417,1.00000000,-0.81100519,-0.03315412
209,0.01541183,0.37127599,1.00000000,-0.60422961,0.13606480
210,-0.00825900,-0.13449943,-1.00000000,-0.51226661,0.14868477
211,0.02126770,0.31071046,1.00000000,-0.71005418,0.21544333
212,0.00880012,0.05574394,-1.00000000,-0.84467390,0.14264671
213,-0.01386055,0.37378605,1.00000000,-0.59984385,0.21440742
214,-0.00042706,0.23949352,1.00000000,-0.83448969,0.12016468
215,-0.00593877,-0.00459226,-1.00000000,-0.73925003,0.13397026
216,0.00484705,0.14010446,-1.00000000,-0.99207484,0.03626596
217,0.02517769,0.08073596,-1.00000000,-0.88834179,0.13371392
218,-0.03460578,0.19691364,1.00000000,-0.90888840,0.01027800
219,-0.02571160,0.41590186,1.00000000,-0.52625599,-0.14016725
220,0.00258807,-0.22804616,-1.00000000,-0.34881485,-0.08943184
221,-0.00972266,-0.13224399,-1.00000000,-0.51620749,-0.17612288
222,0.00262294,0.17258139,1.00000000,-0.95140351,-0.31032557
223,0.00440319,0.03997836,-1.00000000,-0.81712711,-0.07821882
224,-0.00129706,0.17295704,1.00000000,-0.95074715,0.06704980
225,-0.00510227,0.19213267,1.00000000,-0.91724206,0.02129163
226,-0.00307526,0.13073329,-1.00000000,-0.97570084,0.06084424
227,-0.00717190,0.08974617,-1.00000000,-0.90408511,0.00256405
228,-0.01890501,0.11157976,-1.00000000,-0.94223437,-0.13612175
229,-0.00140873,0.06745343,-1.00000000,-0.86513358,-0.13678618
230,-0.05263660,-0.05892784,-1.00000000,-0.64431089,-0.41961958
231,0.00376422,0.12953050,-1.00000000,-0.97359923,-0.37892411
232,0.05238812,-0.42226225,-1.00000000,-0.00946612,-0.02453683
233,-0.01367399,0.18525007,1.00000000,-0.92926786,0.00658817
234,0.06956739,0.70899458,1.00000000,-0.01414270,0.42890221
235,-0.02117180,-0.00258279,-1.00000000,-0.74276112,0.61612049
236,0.00517041,0.89403831,1.00000000,0.30917938,0.62448750
237,0.03353318,-0.08334422,-1.00000000,-0.60164877,0.51229901
238,0.01258541,0.20039671,1.00000000,-0.90280253,0.66854475
239,-0.07140777,0.50590171,1.00000000,-0.36900160,-0.17026967
240,0.07830216,0.28026617,1.00000000,-0.76324870,0.42160903
241,-0.00907014,-0.62445293,-1.00000000,0.34381639,0.33687650
242,-0.02369426,0.98812356,1.00000000,0.47357208,-0.00363178
243,-0.05244402,0.04700687,-1.00000000,-0.82940784,-0.39056255
244,-0.03491791,-0.11051454,-1.00000000,-0.55417478,-0.17344468
245,0.00540084,-0.42018792,-1.00000000,-0.01309055,-0.60721388
246,-0.02697420,-0.23140820,-1.00000000,-0.34294043,-0.71374460
247,0.04512175,0.20287869,1.00000000,-0.89846584,-0.30428332
248,0.00898387,-0.14584386,-1.00000000,-0.49244478,0.06121798
249,0.00155752,0.63072613,1.00000000,-0.15089913,0.27824991
250,-0.06351637,0.24147277,1.00000000,-0.83103139,-0.13181347
251,-0.00367555,0.16148095,1.00000000,-0.97079902,0.00681551
252,0.07067965,-0.53945196,-1.00000000,0.19529641,0.15888721
253,0.04774056,0.10511377,-1.00000000,-0.93093652,0.38949286
254,0.01622898,0.90601891,1.00000000,0.33011277,0.47678933
255,-0.00897898,0.65893420,1.00000000,-0.10161191,0.80129151
256,-0.01839983,0.31951223,1.00000000,-0.69467509,0.71368079
257,0.05536611,0.04798873,-1.00000000,-0.83112343,0.62256389
258,0.04120986,-0.05348641,-1.00000000,-0.65381855,0.58370567
259,-0.01399599,0.74107158,1.00000000,0.04190459,0.40386447
260,0.03830903,0.58858982,1.00000000,-0.22452281,0.68523223
261,0.00149476,-0.00605119,-1.00000000,-0.73670088,0.80360677
262,0.01274618,0.55734392,1.00000000,-0.27911796,0.55001451
263,-0.01343498,0.16080498,1.00000000,-0.97198013,0.22487298
264,-0.01751500,0.28199789,1.00000000,-0.76022290,0.20393460
265,0.00294289,-0.00000827,-1.00000000,-0.74725951,-0.00649698
266,-0.01007971,-0.04395557,-1.00000000,-0.67047154,-0.07536610
267,0.00245483,0.17640326,1.00000000,-0.94472565,-0.13660057
268,0.02016631,0.03613241,-1.00000000,-0.81040717,0.06332999
269,0.00659403,0.17114619,1.00000000,-0.95391120,0.20678082
270,-0.01011465,0.36192256,1.00000000,-0.62057261,0.12908732
271,-0.02105561,0.21573099,1.00000000,-0.87600935,0.06377976
272,-0.01954358,0.03575607,-1.00000000,-0.80974960,-0.06711266
273,0.01737276,-0.08209274,-1.00000000,-0.60383545,-0.08373451
274,0.01299640,-0.06580609,-1.00000000,-0.63229270,-0.04563989
275,-0.00045681,0.33183230,1.00000000,-0.67314854,0.01182513
276,0.03045519,0.28469303,1.00000000,-0.75551376,0.31831890
277,0.00190636,0.13978400,-1.00000000,-0.99151490,0.44594787
278,0.00095914,0.47274763,1.00000000,-0.42693086,0.34828543
279,0.01150453,0.16523844,1.00000000,-0.96423365,0.33940866
280,-0.01411124,0.15503567,1.00000000,-0.98206069,0.25816359
281,0.00884752,0.26862357,1.00000000,-0.78359152,0.12959609
282,0.01615150,-0.00729255,-1.00000000,-0.73453188,0.21435594
283,-0.01314758,0.24000411,1.00000000,-0.83359755,0.13041972
284,0.01208562,0.31867772,1.00000000,-0.69613320,0.13387728
285,-0.00041927,0.00308739,-1.00000000,-0.75266847,0.21534571
286,-0.02283133,0.27488272,1.00000000,-0.77265506,0.02685375
287,0.00361316,0.14018835,-1.00000000,-0.99222141,-0.04775049
288,-0.01186487,-0.10121962,-1.00000000,-0.57041555,-0.04011826
289,0.00948749,0.18362295,1.00000000,-0.93211089,-0.05557735
290,0.01744267,0.01690389,-1.00000000,-0.77680969,0.05070275
291,-0.00070553,0.24689740,1.00000000,-0.82155308,0.18235322
292,0.00540703,0.33258537,1.00000000,-0.67183272,0.19302694
293,-0.01104279,0.13710495,-1.00000000,-0.98683387,0.19791837
294,-0.00393296,0.20294540,1.00000000,-0.89834927,0.11806554
295,-0.00201064,0.02575876,-1.00000000,-0.79228156,0.00231665
296,0.00103286,0.10234120,-1.00000000,-0.92609208,0.01266017
297,0.01251636,0.12304716,-1.00000000,-0.96227106,0.05496128
298,0.00142356,0.15582965,1.00000000,-0.98067339,0.12913714
299,-0.00898228,0.27952236,1.00000000,-0.76454834,0.09909325
300,0.01613299,0.16003802,1.00000000,-0.97332021,0.20704939
301,0.00535886,0.04795327,-1.00000000,-0.83106147,0.23278951
302,0.00404849,0.31847829,1.00000000,-0.69648166,0.18240495
303,-0.00262857,0.20242654,1.00000000,-0.89925585,0.15829442
304,0.00428277,0.18831207,1.00000000,-0.92391771,0.23722258
305,-0.00416436,0.11639115,-1.00000000,-0.95064119,0.11645163
306,-0.01018688,0.19083556,1.00000000,-0.91950848,0.02395313
307,-0.00112847,0.09984872,-1.00000000,-0.92173703,-0.00685021
308,-0.00379255,0.03497810,-1.00000000,-0.80839029,-0.01377599
309,-0.00647774,0.13254933,-1.00000000,-0.97887395,-0.07780196
310,-0.03266369,0.10385352,-1.00000000,-0.92873452,-0.24737546
311,0.02897131,0.07493044,-1.00000000,-0.87819798,-0.01438085
312,-0.02898541,-0.20712725,-1.00000000,-0.38536591,-0.18013207
313,0.00758323,0.45676422,1.00000000,-0.45485825,-0.11244516
314,0.02881979,-0.16750724,-1.00000000,-0.45459292,0.09757825
315,-0.00880267,0.22638597,1.00000000,-0.85739216,0.23955338
316,-0.01615647,0.45513219,1.00000000,-0.45770985,-0.02896080
317,-0.02573055,0.04988788,-1.00000000,-0.83444175,-0.00959412
318,0.00826348,-0.02932237,-1.00000000,-0.69603974,-0.00554658
319,-0.00223047,-0.13244807,-1.00000000,-0.51585089,-0.19029836
320,-0.00508770,0.23371317,1.00000000,-0.84458955,-0.16819398
321,0.01027339,0.12067923,-1.00000000,-0.95813365,-0.01093404
322,0.00099613,0.08990306,-1.00000000,-0.90435924,0.14809203
323,-0.00452272,0.25536257,1.00000000,-0.80676211,0.07201300
324,0.00150647,0.15543408,1.00000000,-0.98136455,0.09424814
325,-0.01356607,0.09598861,-1.00000000,-0.91499237,0.04380112
326,0.00708224,0.16093112,1.00000000,-0.97175973,0.02481353
327,-0.04833064,-0.00142031,-1.00000000,-0.74479230,-0.26868506
328,-0.02369481,0.22098967,1.00000000,-0.86682098,-0.38276062
329,-0.00928853,-0.37588134,-1.00000000,-0.09050628,-0.44699184
330,-0.00827470,-0.11052041,-1.00000000,-0.55416453,-0.41550774
331,0.00820365,0.04465447,-1.00000000,-0.82529755,-0.40883527
332,-0.01932683,0.05557481,-1.00000000,-0.84437839,-0.23626006
333,-0.01143800,0.23306872,1.00000000,-0.84571557,-0.16333101
334,-0.00916941,-0.06347142,-1.00000000,-0.63637200,-0.16262222
335,0.01841491,0.02150180,-1.00000000,-0.78484349,-0.00381674
336,0.00672302,0.04593757,-1.00000000,-0.82753949,-0.01262663
337,0.00235189,0.34305763,1.00000000,-0.65353482,0.11636365
338,-0.00350862,0.21712032,1.00000000,-0.87358180,0.16354415
339,0.00256009,0.17003746,1.00000000,-0.95584845,0.23333569
340,0.01840077,0.10691184,-1.00000000,-0.93407824,0.23325160
341,-0.01746417,0.17227998,1.00000000,-0.95193015,0.08933571
342,-0.02099804,0.34290539,1.00000000,-0.65380082,-0.04959841
343,0.00714063,-0.04340813,-1.00000000,-0.67142807,0.01376556
344,0.01699103,-0.08147257,-1.00000000,-0.60491906,0.09963090
345,-0.00445950,0.22161854,1.00000000,-0.86572218,-0.03638970
346,0.00022135,0.32772053,1.00000000,-0.68033294,0.06884070
347,-0.02365465,0.09666966,-1.00000000,-0.91618234,0.05303365
348,0.00759140,0.14708864,1.00000000,-0.99594633,0.05571580
349,0.00360603,-0.11008779,-1.00000000,-0.55492043,-0.02392609
350,-0.00552275,0.22647398,1.00000000,-0.85723839,-0.03025252
351,-0.00227562,0.18354619,1.00000000,-0.93224500,-0.04510972
352,0.00260889,0.08521703,-1.00000000,-0.89617145,0.11116057
353,0.00890500,0.12019292,-1.00000000,-0.95728392,0.11897660
354,0.00947395,0.17280560,1.00000000,-0.95101175,0.15389125
355,0.00283629,0.24062322,1.00000000,-0.83251580,0.20362825
356,-0.00853918,0.24675158,1.00000000,-0.82180788,0.16635953
357,0.00119448,0.17525505,1.00000000,-0.94673189,0.15794367
358,-0.00246712,0.05272599,-1.00000000,-0.83940072,0.09027858
359,-0.00105866,0.15757053,1.00000000,-0.97763160,0.02760862
360,0.01682037,0.11813028,-1.00000000,-0.95367993,0.11081514
361,0.00731144,0.13330123,-1.00000000,-0.98018772,0.20512771
362,0.01219001,0.32588237,1.00000000,-0.68354470,0.27055210
363,0.02633014,0.22345842,1.00000000,-0.86250741,0.44189828
364,0.00051864,0.27600716,1.00000000,-0.77069036,0.45128336
365,0.00038389,0.42831532,1.00000000,-0.50456627,0.35348482
366,0.00159387,0.15029086,1.00000000,-0.99035118,0.31946480
367,-0.01276560,0.14883938,1.00000000,-0.99288730,0.17097674
368,-0.00338469,0.16187255,1.00000000,-0.97011479,-0.00582909
369,-0.00376756,0.00720179,-1.00000000,-0.75985747,-0.03133232
370,0.00927451,0.10824680,-1.00000000,-0.93641077,0.02156766
371,-0.01810543,0.10412279,-1.00000000,-0.92920500,-0.09564487
372,0.00741505,0.24460330,1.00000000,-0.82556150,0.02443178
373,-0.01221594,-0.05031526,-1.00000000,-0.65935943,-0.02811493
374,-0.01459214,0.22457446,1.00000000,-0.86055737,-0.09252214
375,-0.01477130,0.01312241,-1.00000000,-0.77020240,-0.23559681
376,-0.00191885,-0.01247247,-1.00000000,-0.72548114,-0.13928530
377,-0.00005520,-0.01440230,-1.00000000,-0.72210921,-0.18373395
378,-0.00805791,0.12403579,-1.00000000,-0.96399847,-0.15899333
379,-0.01137607,0.14410984,-1.00000000,-0.99907333,-0.13985746
380,-0.00184692,0.05790993,-1.00000000,-0.84845847,-0.06295628
381,0.00366028,0.02216887,-1.00000000,-0.78600906,-0.02975996
382,-0.01205008,0.12481058,-1.00000000,-0.96535223,-0.10113052
383,0.00511760,0.18413052,1.00000000,-0.93122402,-0.02273506
384,-0.00705966,0.01490894,-1.00000000,-0.77332397,0.00294797
385,0.00280403,0.19982787,1.00000000,-0.90379645,0.03062152
386,0.00248843,0.06866243,-1.00000000,-0.86724603,0.02364892
387,0.00344014,0.17490753,1.00000000,-0.94733911,0.11581706
388,-0.00994048,0.17150814,1.00000000,-0.95327877,0.02622015
389,-0.00367913,0.18175933,1.00000000,-0.93536714,0.04633462
390,0.00833167,0.03763213,-1.00000000,-0.81302761,0.07922456
391,-0.00492396,0.10507529,-1.00000000,-0.93086929,0.03512017
392,0.00652820,0.23444763,1.00000000,-0.84330624,0.05349439
393,-0.01367415,0.09166673,-1.00000000,-0.90744084,0.03127870
394,0.01375387,0.21502186,1.00000000,-0.87724838,0.13500657
395,0.03368778,-0.00258454,-1.00000000,-0.74275806,0.28587762
396,-0.00453038,0.29285206,1.00000000,-0.74125770,0.28821949
397,0.01988180,0.50756688,1.00000000,-0.36609209,0.36767459
398,0.06450051,0.09590617,-1.00000000,-0.91484831,0.83282060
399,-0.08288613,0.35885806,1.00000000,-0.62592713,0.25780418
400,0.02827100,0.83946124,1.00000000,0.21381829,0.22557389
401,0.00842968,-0.74809023,-1.00000000,0.55984462,0.30268734
