seq_idx,target_return,feat_logret,feat_sign,feat_absret,feat_rollmean
325,0.02040508,0.15545565,1.00000000,-0.99710121,0.11872939
326,-0.02202382,0.12895474,-1.00000000,-0.95733090,0.10462784
327,-0.01553133,0.30129029,1.00000000,-0.74425967,0.07057785
328,-0.00051481,-0.00565147,-1.00000000,-0.72395672,0.06776013
329,0.01024425,0.04131689,-1.00000000,-0.80538834,0.11834304
330,0.00606584,0.14995037,-1.00000000,-0.99373219,0.06525000
331,0.00839336,0.22778420,1.00000000,-0.87170122,0.17787390
332,0.00397827,0.19755650,1.00000000,-0.92410864,0.25011093
333,0.00316787,0.21439439,1.00000000,-0.89491587,0.26374656
334,-0.00022984,0.18245443,1.00000000,-0.95029194,0.22496476
335,-0.00131957,0.17659182,1.00000000,-0.96045627,0.19761923
336,0.02435169,0.15201187,-1.00000000,-0.99730633,0.25670719
337,-0.00174617,0.14412849,-1.00000000,-0.98363847,0.23551165
338,0.00297509,0.32984113,1.00000000,-0.69475951,0.23479785
339,-0.00661671,0.14104235,-1.00000000,-0.97828787,0.21114957
340,-0.00063532,0.17519718,1.00000000,-0.96287423,0.21368310
341,-0.00606656,0.10580760,-1.00000000,-0.91719943,0.10105524
342,0.00756822,0.14907853,-1.00000000,-0.99222063,0.13554308
343,0.01327255,0.10978753,-1.00000000,-0.92409966,0.17367089
344,0.00588736,0.20842508,1.00000000,-0.90526519,0.21996895
345,-0.01019898,0.24969173,1.00000000,-0.83371893,0.18455815
346,-0.02022303,0.19626528,1.00000000,-0.92634731,0.13214185
347,-0.03157770,0.07989251,-1.00000000,-0.87226902,-0.01280142
348,0.00176414,0.00737595,-1.00000000,-0.74654307,-0.05541296
349,0.00294205,-0.07476674,-1.00000000,-0.60412778,-0.06631837
350,0.01250794,0.16643684,1.00000000,-0.97806252,0.01775722
351,0.02002202,0.17495815,1.00000000,-0.96328865,0.16677015
352,-0.00302541,0.24416036,1.00000000,-0.84330898,0.27248902
353,-0.01657960,0.29851912,1.00000000,-0.74906420,0.20456875
354,-0.00861657,0.13178800,-1.00000000,-0.96224309,0.16177135
355,-0.01686085,0.03373343,-1.00000000,-0.79224049,0.05302925
356,0.00597516,0.09134010,-1.00000000,-0.89211634,0.00101880
357,0.01405292,0.03169880,-1.00000000,-0.78871293,0.06425373
358,0.02359670,0.19690051,1.00000000,-0.92524597,0.21301214
359,0.00917270,0.25533713,1.00000000,-0.82393120,0.27887940
360,0.01196719,0.32437932,1.00000000,-0.70422896,0.38561928
361,-0.00324855,0.22003232,1.00000000,-0.88514109,0.35146717
362,-0.00614855,0.24024839,1.00000000,-0.85009137,0.27666838
363,-0.00544301,0.13017373,-1.00000000,-0.95944433,0.16914477
364,-0.01410265,0.10919439,-1.00000000,-0.92307131,0.08296450
365,0.04086296,0.11429846,-1.00000000,-0.93192051,0.18995515
366,0.03001059,0.05165231,-1.00000000,-0.82330744,0.31310182
367,-0.00457186,0.44928794,1.00000000,-0.48766800,0.31893973
368,0.02199084,0.37077910,1.00000000,-0.62378310,0.42051741
369,0.00399240,0.12060056,-1.00000000,-0.94284681,0.48751689
370,-0.06091774,0.31276210,1.00000000,-0.72437037,0.11065952
371,0.00394394,0.18255667,1.00000000,-0.95011467,0.01414406
372,-0.00525878,-0.28702030,-1.00000000,-0.23613211,0.01160063
373,-0.00268748,0.18220609,1.00000000,-0.95072250,-0.07977433
374,-0.00691314,0.11563119,-1.00000000,-0.93423113,-0.12015364
375,0.02609583,0.13423265,-1.00000000,-0.96648151,0.20202637
376,0.00444421,0.10366312,-1.00000000,-0.91348144,0.20387869
377,0.00430558,0.34245867,1.00000000,-0.67288378,0.23929208
378,-0.00195018,0.18582517,1.00000000,-0.94444790,0.24202205
379,-0.00092860,0.18482228,1.00000000,-0.94618666,0.26418068
380,-0.02133947,0.13956650,-1.00000000,-0.97572911,0.08854480
381,-0.00932293,0.14695689,-1.00000000,-0.98854223,0.03757005
382,-0.02832764,-0.00070071,-1.00000000,-0.73254012,-0.08325904
383,-0.04422196,0.08623011,-1.00000000,-0.88325687,-0.23977627
384,-0.00853609,-0.05125497,-1.00000000,-0.64489143,-0.26794409
385,-0.00548772,-0.16623864,-1.00000000,-0.44553791,-0.20925077
386,-0.03622914,0.09192227,-1.00000000,-0.89312568,-0.30887480
387,0.01392305,0.11397498,-1.00000000,-0.93135968,-0.15243567
388,0.03114459,-0.10841646,-1.00000000,-0.54578740,0.12661957
389,0.00735775,0.25439758,1.00000000,-0.82556014,0.18546876
390,0.00275622,0.37898269,1.00000000,-0.60956008,0.21599312
391,-0.04312699,0.20690248,1.00000000,-0.90790500,0.19045286
392,0.00960570,0.17361383,1.00000000,-0.96561937,0.17446729
393,-0.00761523,-0.15831731,-1.00000000,-0.45927155,0.03095362
394,-0.00665159,0.22316478,1.00000000,-0.87971016,-0.02091792
395,-0.02081498,0.09858405,-1.00000000,-0.90467558,-0.10819360
396,0.01075461,0.10555528,-1.00000000,-0.91676198,0.09131058
397,-0.00840149,0.00309360,-1.00000000,-0.73911852,0.02463642
398,-0.00091357,0.23147624,1.00000000,-0.86530013,0.04945024
399,-0.01066255,0.09289605,-1.00000000,-0.89481397,0.03459908
400,0.00573959,0.14706559,-1.00000000,-0.98873068,0.13292112
401,0.02161681,0.07653890,-1.00000000,-0.86645468,0.17313996
402,-0.00155656,0.19519633,1.00000000,-0.92820060,0.19848426
403,0.02931040,0.31005626,1.00000000,-0.72906162,0.31039276
404,0.01229363,0.14241404,-1.00000000,-0.98066604,0.39539125
405,-0.01336472,0.36571368,1.00000000,-0.63256530,0.32465482
406,-0.00095806,0.24260992,1.00000000,-0.84599706,0.24106817
