seq_idx,target_return,feat_logret,feat_sign,feat_absret,feat_rollmean
68,-0.00023700,0.20494790,1.00000000,-0.86429406,0.07135406
69,0.00037674,0.01259136,-1.00000000,-0.79520540,0.04498491
70,-0.00172103,0.11722000,-1.00000000,-0.98069966,0.00068530
71,0.00022051,0.14579521,1.00000000,-0.96916482,-0.03661925
72,0.00104271,0.04812340,-1.00000000,-0.85819951,0.05560068
73,-0.00181059,0.13852143,1.00000000,-0.98206038,0.01445491
74,0.00129246,0.17680306,1.00000000,-0.91419155,0.03839891
75,0.00027342,0.04395366,-1.00000000,-0.85080706,0.09054918
76,0.00168232,0.18843116,1.00000000,-0.89357630,0.12877208
77,0.00094771,0.14098494,1.00000000,-0.97769288,0.12628785
78,0.00365370,0.20658314,1.00000000,-0.86139497,0.26916614
79,0.00176567,0.17237951,1.00000000,-0.92203398,0.28153962
80,-0.00227489,0.29837031,1.00000000,-0.69866712,0.21490724
81,-0.00094333,0.21046404,1.00000000,-0.85451460,0.14625259
82,-0.00024468,0.02233580,-1.00000000,-0.81248113,0.11507448
83,-0.00037513,0.08433302,-1.00000000,-0.92239492,0.00973004
84,0.00015280,0.11686212,-1.00000000,-0.98006519,-0.03244272
85,0.00109913,0.11078842,-1.00000000,-0.96929724,0.05577994
86,-0.00114715,0.13536900,1.00000000,-0.98764928,0.05045061
87,0.00322874,0.17942974,1.00000000,-0.90953476,0.14127233
88,0.00021388,0.07484333,-1.00000000,-0.90557081,0.15667359
89,-0.00269582,0.27858409,1.00000000,-0.73374576,0.08218891
90,-0.00228305,0.13821273,1.00000000,-0.98260768,-0.00624696
91,0.00036884,0.00273762,-1.00000000,-0.77773587,0.03339255
92,-0.00020081,0.02195615,-1.00000000,-0.81180806,-0.05628213
93,0.00134899,0.14542753,1.00000000,-0.96981667,-0.02660165
94,0.00035807,0.11890461,-1.00000000,-0.98368628,0.05325029
95,0.00476347,0.19106336,1.00000000,-0.88890973,0.23750005
96,-0.00081978,0.14492622,1.00000000,-0.97070545,0.20642038
97,0.00004912,0.35004104,1.00000000,-0.60706099,0.21295555
98,-0.00027737,0.09008542,-1.00000000,-0.93259325,0.17043001
99,0.00137193,0.13054148,1.00000000,-0.99620790,0.19693998
100,0.00109311,0.11534012,-1.00000000,-0.97736686,0.10096872
101,-0.00063965,0.19213128,1.00000000,-0.88701642,0.10567892
102,-0.00173042,0.17914952,1.00000000,-0.91003155,0.05914822
103,-0.00236971,0.09847266,-1.00000000,-0.94746284,0.00443847
104,0.00201031,0.04768644,-1.00000000,-0.85742484,0.02113059
105,-0.00401042,0.01792104,-1.00000000,-0.80465429,-0.11231454
106,-0.00070459,0.22185416,1.00000000,-0.83432125,-0.11401259
107,-0.00071045,-0.05846994,-1.00000000,-0.66922207,-0.08734272
108,0.00300267,0.09544902,-1.00000000,-0.94210228,0.05313236
109,0.00042411,0.09517621,-1.00000000,-0.94161861,0.01165705
110,0.00120826,0.26805841,1.00000000,-0.75240655,0.14811306
111,-0.00176944,0.14800103,1.00000000,-0.96525417,0.12026975
112,-0.00116423,0.18451088,1.00000000,-0.90052650,0.10840438
113,-0.00306990,0.04586975,-1.00000000,-0.85420406,-0.05037884
114,0.00377252,0.07404809,-1.00000000,-0.90416095,0.03717421
115,-0.00147395,-0.01467940,-1.00000000,-0.74685753,-0.03295929
116,0.00091179,0.30390263,1.00000000,-0.68885897,0.03714855
117,0.00142303,0.05962745,-1.00000000,-0.87859484,0.10479925
118,-0.00061475,0.17070749,1.00000000,-0.92499829,0.16899550
119,0.00362192,0.19451051,1.00000000,-0.88279832,0.16505746
120,0.00059214,0.09963184,-1.00000000,-0.94951793,0.21908086
121,0.00360673,0.29689035,1.00000000,-0.70129092,0.28954709
122,-0.00598989,0.15582437,1.00000000,-0.95138431,0.09571687
123,-0.00630445,0.29618340,1.00000000,-0.70254426,-0.05305534
124,-0.00122200,-0.15063384,-1.00000000,-0.50582631,-0.17971224
125,-0.00285470,-0.16527985,-1.00000000,-0.47986066,-0.26983882
126,-0.00877304,0.07135837,-1.00000000,-0.89939238,-0.59354058
127,-0.00009353,-0.00465979,-1.00000000,-0.76462113,-0.43936478
128,0.00425930,-0.28021710,-1.00000000,-0.27609044,-0.16314784
129,-0.00556211,0.12389975,-1.00000000,-0.99254208,-0.27663151
130,0.00160802,0.32656666,1.00000000,-0.64867830,-0.15994217
131,0.00177591,-0.13071666,-1.00000000,-0.54113712,0.11588783
132,-0.00107114,0.20312343,1.00000000,-0.86752863,0.09032561
133,0.00254082,0.21094041,1.00000000,-0.85367004,0.04539153
134,-0.01915796,0.07838231,-1.00000000,-0.91184500,-0.31010772
135,-0.01264522,0.24655467,1.00000000,-0.79053016,-0.68279591
136,-0.00420256,-0.76373746,-1.00000000,0.58113430,-0.83911870
137,0.00188461,-0.46050492,-1.00000000,0.04353867,-0.76183283
138,-0.00656774,-0.06741622,-1.00000000,-0.65336137,-1.00000000
139,-0.00043531,0.21600161,1.00000000,-0.84469714,-0.51044695
140,0.00080593,-0.17753841,-1.00000000,-0.45812768,-0.15873129
141,0.00124158,0.10798663,-1.00000000,-0.96432999,-0.01637988
142,0.00438960,0.16577862,1.00000000,-0.93373659,0.04911963
143,0.00289515,0.18606224,1.00000000,-0.89777612,0.29655178
144,0.00170802,0.33263351,1.00000000,-0.63792250,0.35259472
145,0.00406104,0.26305239,1.00000000,-0.76128163,0.43770814
146,-0.02423235,0.20777966,1.00000000,-0.85927369,-0.22837462
147,0.00751084,0.31733608,1.00000000,-0.66504303,-0.14676156
148,0.00940862,-1.00000000,-1.00000000,1.00000000,0.02355024
149,0.00640901,0.47795803,1.00000000,-0.38027921,0.14646997
150,0.01043699,0.56631861,1.00000000,-0.22362629,0.31318588
151,-0.00522503,0.42665704,1.00000000,-0.47122984,0.81018225
152,0.00554188,0.61419927,1.00000000,-0.13873951,0.75869864
153,-0.00463553,-0.11502194,-1.00000000,-0.56896202,0.39147720
154,-0.00534976,0.38628360,1.00000000,-0.54280720,0.08401332
155,0.00728864,-0.08757534,-1.00000000,-0.61762161,0.00169143
156,0.00093072,-0.12082945,-1.00000000,-0.55866599,0.16264967
157,0.01702466,0.46761256,1.00000000,-0.39862051,0.46289725
158,-0.00640469,0.17158882,1.00000000,-0.92343578,0.41663805
159,0.00104980,0.92092034,1.00000000,0.40504086,0.58397130
160,0.00041251,-0.16994691,-1.00000000,-0.47158651,0.40417666
161,-0.00244293,0.17713300,1.00000000,-0.91360662,0.31596368
162,-0.00030077,0.14746070,1.00000000,-0.96621210,-0.13705538
163,-0.00243683,0.01451211,-1.00000000,-0.79861066,-0.03330537
164,-0.00126373,0.11425061,-1.00000000,-0.97543529,-0.09379864
165,0.00097198,0.01479585,-1.00000000,-0.79911369,-0.07916970
166,0.00142761,0.06941547,-1.00000000,-0.89594786,0.02203581
167,0.00056497,0.17350977,1.00000000,-0.92003016,0.04467295
168,0.00196948,0.19472401,1.00000000,-0.88241982,0.15988766
169,-0.00041070,0.15455949,1.00000000,-0.95362678,0.18219242
170,0.00670018,0.21995327,1.00000000,-0.83769131,0.33197128
171,-0.01409487,0.10913251,-1.00000000,-0.96636149,-0.07390486
172,0.00344723,0.44021396,1.00000000,-0.44719501,0.00145938
173,0.00062617,-0.52800056,-1.00000000,0.16320050,-0.03366498
174,0.01872312,0.28875706,1.00000000,-0.71571029,0.46663885
175,0.00047553,0.15740897,1.00000000,-0.94857499,0.30387890
176,0.00257117,1.00000000,1.00000000,0.54523980,0.73965623
177,-0.00276556,0.15039498,1.00000000,-0.96100997,0.57720637
178,-0.00061676,0.24796764,1.00000000,-0.78802512,0.54470652
179,-0.00138266,-0.00050978,-1.00000000,-0.77197861,0.01898821
180,0.00361695,0.09953803,-1.00000000,-0.94935161,0.10112896
181,-0.00021758,0.06387812,-1.00000000,-0.88613079,0.02820991
182,-0.00270933,0.29665915,1.00000000,-0.70170080,0.02968018
183,0.00084107,0.11812412,-1.00000000,-0.98230256,0.06779918
184,-0.00145880,0.00210826,-1.00000000,-0.77662009,0.06580823
185,-0.00270148,0.16741475,1.00000000,-0.93083593,-0.09940373
186,0.00005604,0.06033292,-1.00000000,-0.87984556,-0.09224920
187,0.00032424,0.00247398,-1.00000000,-0.77726847,-0.01292849
188,0.00088323,0.13086386,1.00000000,-0.99563636,-0.01182608
189,0.01337398,0.14335092,1.00000000,-0.97349826,0.37601602
190,0.00247001,0.16937776,1.00000000,-0.92735573,0.51123809
191,-0.00465965,0.75094510,1.00000000,0.10369476,0.38793383
192,0.00021182,0.24325757,1.00000000,-0.79637553,0.38499430
193,0.00863034,-0.08869824,-1.00000000,-0.61563084,0.58756269
194,-0.00541823,0.13811664,1.00000000,-0.98277803,0.09619083
195,0.00053965,0.53008177,1.00000000,-0.28786995,0.04571668
196,-0.00067777,-0.12401766,-1.00000000,-0.55301367,0.14983345
197,-0.00232091,0.15338062,1.00000000,-0.95571678,0.08360861
198,0.00294270,0.09669758,-1.00000000,-0.94431582,-0.06510956
199,0.00868222,0.02019320,-1.00000000,-0.80868255,0.30358382
200,-0.00134336,0.26526631,1.00000000,-0.75735662,0.25434738
201,0.00146697,0.53249730,1.00000000,-0.28358750,0.31042732
202,0.00550812,0.06570761,-1.00000000,-0.88937426,0.51513792
203,-0.00340504,0.19655649,1.00000000,-0.87917105,0.34915941
204,-0.00511120,0.38471174,1.00000000,-0.54559392,-0.01150582
205,-0.00035223,-0.03028382,-1.00000000,-0.71919273,0.01441005
206,0.00617136,-0.10972230,-1.00000000,-0.57835765,0.13741872
207,0.00188221,0.11185477,-1.00000000,-0.97118775,0.04260987
208,-0.00209489,0.41559224,1.00000000,-0.49084642,0.07686721
209,-0.00719025,0.21589009,1.00000000,-0.84489486,0.02250506
210,0.00445163,0.03071660,-1.00000000,-0.82733932,0.14811458
211,-0.00238824,-0.20652242,-1.00000000,-0.40674243,-0.07569870
212,0.00039279,0.33552174,1.00000000,-0.63280201,-0.11464355
213,-0.00007351,0.01705847,-1.00000000,-0.80312505,-0.06178908
214,0.00146175,0.14654282,1.00000000,-0.96783940,0.16444020
215,0.00452081,0.12483207,-1.00000000,-0.99419496,0.16624897
216,-0.00531596,0.19631343,1.00000000,-0.87960197,0.08969598
217,-0.00254626,0.33874252,1.00000000,-0.62709193,0.01284664
218,-0.00020946,-0.11925583,-1.00000000,-0.56145582,0.00929162
219,-0.00187795,0.00970080,-1.00000000,-0.79008077,-0.07803371
220,-0.00401432,0.11850181,-1.00000000,-0.98297217,-0.30120696
221,-0.00476895,0.04081732,-1.00000000,-0.84524670,-0.28690386
222,-0.00231207,-0.05865159,-1.00000000,-0.66890002,-0.28078011
223,0.00128877,-0.09378697,-1.00000000,-0.60660912,-0.24160487
224,0.00140651,0.02060506,-1.00000000,-0.80941275,-0.15572390
225,-0.00141897,0.18825933,1.00000000,-0.89388093,-0.08786174
226,0.00039635,0.19374153,1.00000000,-0.88416164,0.04719853
227,-0.00162897,0.06218736,-1.00000000,-0.88313326,0.06505988
228,-0.00226425,0.14670850,1.00000000,-0.96754566,-0.02784316
229,0.00167911,0.05240992,-1.00000000,-0.86579901,-0.02071533
230,-0.00143077,0.02283126,-1.00000000,-0.81335953,-0.02102379
231,0.00231198,0.20643373,1.00000000,-0.86165986,0.02906528
232,0.00194432,0.06163809,-1.00000000,-0.88215947,0.12249820
233,0.00428314,0.23589976,1.00000000,-0.80942005,0.29369697
234,0.00019638,0.21878152,1.00000000,-0.83976867,0.25492706
235,0.00241648,0.32767685,1.00000000,-0.64671006,0.35552344
236,-0.00075267,0.13739798,1.00000000,-0.98405212,0.27539031
237,0.00002779,0.24076533,1.00000000,-0.80079397,0.22527773
238,-0.00298388,0.09321046,-1.00000000,-0.93813358,0.03526235
239,-0.00129999,0.12954841,1.00000000,-0.99796850,-0.00386421
240,-0.00008981,-0.01067460,-1.00000000,-0.75395758,-0.06939771
241,0.00071483,0.06772716,-1.00000000,-0.89295469,-0.03102619
242,0.00002988,0.12407291,-1.00000000,-0.99284906,-0.03097144
243,-0.00076099,0.16153682,1.00000000,-0.94125680,0.02715198
244,0.00229060,0.12964590,1.00000000,-0.99779566,0.12103734
245,0.00026500,0.09282305,-1.00000000,-0.93744675,0.13031474
246,0.00259643,0.23490440,1.00000000,-0.81118470,0.17951421
247,-0.00218950,0.14059273,1.00000000,-0.97838820,0.12148268
248,-0.00092606,0.24914401,1.00000000,-0.78593956,0.11716628
249,0.00169590,0.02631188,-1.00000000,-0.81953026,0.10161629
250,0.00129404,0.08513704,-1.00000000,-0.92382034,0.12852334
251,-0.00029017,0.20721528,1.00000000,-0.86027427,0.05304551
252,-0.00241074,0.18850485,1.00000000,-0.89344566,0.04726046
253,-0.00090351,0.11474419,-1.00000000,-0.97631034,0.04785016
254,0.00077115,0.01601071,-1.00000000,-0.80126750,0.02367029
255,0.00123605,0.08618708,-1.00000000,-0.92568195,0.02215385
256,-0.00071853,0.16415932,1.00000000,-0.93660742,0.01095325
257,0.00149128,0.18580460,1.00000000,-0.89823288,0.11298192
258,-0.00070378,0.09479980,-1.00000000,-0.94095128,0.11820448
259,0.00221312,0.19768838,1.00000000,-0.87716434,0.15590856
260,0.00035732,0.09548665,-1.00000000,-0.94216898,0.13293192
261,-0.00193806,0.23129720,1.00000000,-0.81757986,0.10104410
262,0.00064216,0.14489118,1.00000000,-0.97076757,0.07884160
263,0.00399060,0.03801867,-1.00000000,-0.84028501,0.20158849
264,0.00284476,0.15815343,1.00000000,-0.94725515,0.21810437
265,-0.00342875,0.31405626,1.00000000,-0.67085778,0.11910768
266,0.00080903,0.26070625,1.00000000,-0.76544107,0.19093753
267,-0.00135965,-0.03138758,-1.00000000,-0.71723591,0.13859495
268,-0.00262820,0.16592270,1.00000000,-0.93348115,-0.03447105
269,-0.00104621,0.06494946,-1.00000000,-0.88803015,-0.13621074
270,-0.00322019,0.00588576,-1.00000000,-0.78331716,-0.13075743
271,-0.00237002,0.07954318,-1.00000000,-0.91390309,-0.21388202
272,0.00619781,-0.02167712,-1.00000000,-0.73445140,-0.01627233
273,0.00007002,0.01790664,-1.00000000,-0.80462877,0.05427981
274,0.00448594,0.41682374,1.00000000,-0.48866311,0.19893237
275,-0.00746089,0.13151465,1.00000000,-0.99448258,0.08804803
276,-0.00183165,0.33711919,1.00000000,-0.62996991,0.10212523
277,0.00225762,-0.21912365,-1.00000000,-0.38440193,-0.00090148
278,0.00204024,0.04297325,-1.00000000,-0.84906891,0.05061516
279,-0.00325415,0.23336892,1.00000000,-0.81390694,-0.15176980
280,0.00639797,0.22324791,1.00000000,-0.83185030,0.21060662
281,0.00008577,-0.02325819,-1.00000000,-0.73164835,0.26074251
282,0.00263845,0.42614299,1.00000000,-0.47214119,0.27070038
283,0.00381492,0.13224787,1.00000000,-0.99318266,0.31710408
284,0.00092514,0.25110044,1.00000000,-0.78247104,0.42638256
285,-0.00210240,0.30587679,1.00000000,-0.68535901,0.20411804
286,-0.00293151,0.17132886,1.00000000,-0.92389666,0.12522329
287,0.00296491,0.03036702,-1.00000000,-0.82671954,0.13375937
288,-0.00439463,-0.00823631,-1.00000000,-0.75828038,-0.08090090
289,0.00142733,0.26630024,1.00000000,-0.75552359,-0.06776979
290,-0.00185191,-0.07635865,-1.00000000,-0.63750749,-0.06121994
291,-0.00176015,0.19471081,1.00000000,-0.88244323,-0.03059146
292,-0.00041775,0.04203003,-1.00000000,-0.84739669,-0.11903997
293,-0.00485243,0.04630238,-1.00000000,-0.85497106,-0.13101049
294,0.00037368,0.10880413,-1.00000000,-0.96577932,-0.15856103
295,0.00141468,-0.09767399,-1.00000000,-0.59971789,-0.07314757
296,-0.00112488,0.14565286,1.00000000,-0.96941720,-0.05653678
297,0.00137239,0.19412176,1.00000000,-0.88348754,-0.00972897
298,0.00220044,0.07588045,-1.00000000,-0.90740950,0.17468694
299,-0.00165829,0.19215259,1.00000000,-0.88697865,0.12155590
300,-0.00297532,0.23070675,1.00000000,-0.81862664,0.00676785
301,-0.00276717,0.05104490,-1.00000000,-0.86337900,-0.03617428
302,0.00016888,-0.01027591,-1.00000000,-0.75466441,-0.06764307
303,0.00199622,-0.00058459,-1.00000000,-0.77184597,-0.07298312
304,0.00664077,0.13611760,1.00000000,-0.98632209,0.14401760
305,0.00068422,0.22119798,1.00000000,-0.83548458,0.23970589
306,-0.00025074,0.43744788,1.00000000,-0.45209895,0.30550456
307,-0.00224649,0.16011173,1.00000000,-0.94378332,0.24234827
308,0.00004821,0.11658000,-1.00000000,-0.97956502,0.19141261
309,-0.00037970,0.02365815,-1.00000000,-0.81482552,0.00784376
310,0.00158611,0.13049925,1.00000000,-0.99628277,0.03142608
311,0.00192842,0.11057547,-1.00000000,-0.96891969,0.08840599
312,-0.00000478,0.20210364,1.00000000,-0.86933660,0.14702142
313,-0.00006205,0.21804145,1.00000000,-0.84108074,0.14413827
314,-0.00226196,0.12803189,-1.00000000,-0.99986787,0.09492179
315,-0.00127376,0.12536537,-1.00000000,-0.99514045,0.02014280
316,0.00006540,0.02293800,-1.00000000,-0.81354876,-0.02857066
317,0.00029079,0.06894821,-1.00000000,-0.89511945,-0.02084213
318,-0.00254466,0.13129968,1.00000000,-0.99486370,-0.08575656
319,0.00175169,0.14179373,1.00000000,-0.97625897,0.01919095
320,-0.00071274,0.00977529,-1.00000000,-0.79021283,0.03386052
321,-0.00362526,0.20981310,1.00000000,-0.85566864,-0.06264152
322,-0.00120573,0.09506961,-1.00000000,-0.94142963,-0.10177217
323,0.00004719,-0.04053696,-1.00000000,-0.70101512,-0.03400139
324,-0.00066271,0.07211564,-1.00000000,-0.90073494,-0.09713225
325,0.00398685,0.13045153,1.00000000,-0.99636737,0.02575084
326,-0.00407801,0.09739894,-1.00000000,-0.94555926,0.01391236
327,-0.00275002,0.31388175,1.00000000,-0.67116716,-0.02646708
328,-0.00009052,-0.06161719,-1.00000000,-0.66364235,-0.03006769
329,0.00184209,0.00021386,-1.00000000,-0.77326155,0.03542685
330,0.00109742,0.12404010,-1.00000000,-0.99279090,-0.04012487
331,0.00153984,0.21402198,1.00000000,-0.84820678,0.10676858
332,0.00073499,0.17935035,1.00000000,-0.90967551,0.19789349
333,0.00059325,0.19994907,1.00000000,-0.87315641,0.21577225
334,-0.00004357,0.16247571,1.00000000,-0.93959226,0.16646674
335,-0.00025303,0.15587597,1.00000000,-0.95129282,0.13115571
336,0.00471103,0.12622598,-1.00000000,-0.99666620,0.21407479
337,-0.00031329,0.11647366,-1.00000000,-0.97937649,0.18666465
338,0.00054370,0.34759917,1.00000000,-0.61139014,0.18536920
339,-0.00122746,0.11366776,-1.00000000,-0.97440197,0.15441328
340,-0.00011870,0.15356923,1.00000000,-0.95538241,0.15792560
341,-0.00114770,0.07110422,-1.00000000,-0.89894181,0.00473378
342,0.00143747,0.12272789,-1.00000000,-0.99046450,0.05051208
343,0.00251889,0.07481771,-1.00000000,-0.90552539,0.10215864
344,0.00109490,0.19518303,1.00000000,-0.88160604,0.16288271
345,-0.00190778,0.24553383,1.00000000,-0.79233999,0.11610240
346,-0.00375643,0.17923273,1.00000000,-0.90988404,0.04789022
347,-0.00559256,0.03942838,-1.00000000,-0.84278428,-0.13592842
348,0.00028674,-0.04664451,-1.00000000,-0.69018716,-0.19429392
349,0.00049184,-0.13213418,-1.00000000,-0.53862403,-0.21006232
350,0.00214391,0.14160512,1.00000000,-0.97659336,-0.10412018
351,0.00344862,0.15115468,1.00000000,-0.95966311,0.08427483
352,-0.00050998,0.22807456,1.00000000,-0.82329322,0.21717222
353,-0.00286373,0.28882164,1.00000000,-0.71559579,0.13479484
354,-0.00147529,0.10450995,-1.00000000,-0.95816624,0.08335898
355,-0.00293086,-0.00508041,-1.00000000,-0.76387542,-0.04933410
356,0.00102751,0.05956527,-1.00000000,-0.87848461,-0.11264024
357,0.00246374,-0.00820578,-1.00000000,-0.75833450,-0.03488467
358,0.00412587,0.17609538,1.00000000,-0.91544618,0.14787677
359,0.00154342,0.24296562,1.00000000,-0.79689311,0.22680893
360,0.00204808,0.32035429,1.00000000,-0.65969210,0.35699632
361,-0.00056060,0.20011605,1.00000000,-0.87286036,0.31547083
362,-0.00108522,0.22361280,1.00000000,-0.83120340,0.22267397
363,-0.00097659,0.10215288,-1.00000000,-0.95398744,0.08925685
364,-0.00256910,0.07772662,-1.00000000,-0.91068255,-0.01827585
365,0.00737172,0.08278470,-1.00000000,-0.91964994,0.12092475
366,0.00478092,0.00863763,-1.00000000,-0.78819590,0.26059288
367,-0.00070594,0.47148074,1.00000000,-0.39176268,0.27051026
368,0.00350954,0.35085337,1.00000000,-0.60562083,0.38781197
369,0.00063482,0.09538604,-1.00000000,-0.94199061,0.47158690
370,-0.00999817,0.29165833,1.00000000,-0.71056667,0.01740537
371,0.00056040,0.15781171,1.00000000,-0.94786098,-0.09295130
372,-0.00077703,-0.33725895,-1.00000000,-0.17496194,-0.09481008
373,-0.00041206,0.15434645,1.00000000,-0.95400449,-0.19735071
374,-0.00109933,0.09207619,-1.00000000,-0.93612265,-0.24269474
375,0.00428458,0.10906905,-1.00000000,-0.96624899,0.13076531
376,0.00072165,0.07706973,-1.00000000,-0.90951797,0.13498163
377,0.00072243,0.32774381,1.00000000,-0.64659137,0.17418895
378,-0.00033744,0.16185424,1.00000000,-0.94069405,0.17614009
379,-0.00016553,0.16189083,1.00000000,-0.94062919,0.20055681
380,-0.00391066,0.11254334,-1.00000000,-0.97240850,-0.01372921
381,-0.00167923,0.12054745,-1.00000000,-0.98659884,-0.07650650
382,-0.00519733,-0.05382523,-1.00000000,-0.67745659,-0.23129423
383,-0.00776641,0.05006967,-1.00000000,-0.86165003,-0.42554427
384,-0.00137066,-0.11373241,-1.00000000,-0.57124820,-0.45705547
385,-0.00090912,-0.23334858,-1.00000000,-0.35918281,-0.37857238
386,-0.00619714,0.06443694,-1.00000000,-0.88712151,-0.49670507
387,0.00227290,0.08592593,-1.00000000,-0.92521895,-0.30137618
388,0.00520423,-0.16028367,-1.00000000,-0.48871830,0.03777526
389,0.00120250,0.23408057,1.00000000,-0.81264527,0.10505710
390,0.00046511,0.37056244,1.00000000,-0.57067896,0.14099006
391,-0.00752291,0.18424255,1.00000000,-0.90100221,0.10632446
392,0.00155938,0.14991006,1.00000000,-0.96186969,0.08766762
393,-0.00127512,-0.22201106,-1.00000000,-0.37928290,-0.08175185
394,-0.00114886,0.20085920,1.00000000,-0.87154285,-0.14323429
395,-0.00370414,0.06888515,-1.00000000,-0.89500766,-0.25225042
396,0.00191372,0.07476367,-1.00000000,-0.90542959,-0.00550492
397,-0.00152871,-0.04420984,-1.00000000,-0.69450354,-0.08625130
398,-0.00017022,0.21735705,1.00000000,-0.84229410,-0.05736071
399,-0.00204225,0.05707793,-1.00000000,-0.87407484,-0.08072076
400,0.00111488,0.12032926,-1.00000000,-0.98621202,0.04528537
401,0.00428492,0.03316753,-1.00000000,-0.83168452,0.10728656
402,-0.00030082,0.18016334,1.00000000,-0.90823417,0.13939287
403,0.00580094,0.32775966,1.00000000,-0.64656327,0.29552436
