seq_idx,target_return,feat_logret,feat_sign,feat_absret,feat_rollmean
55,-0.06175630,-0.46991409,-1.00000000,-0.66497580,-0.45572324
56,0.03294613,-0.56823585,-1.00000000,-0.50878347,-0.28887262
57,0.01625701,-0.44218267,-1.00000000,-0.70902949,-0.57851653
58,-0.06499848,-0.16127639,1.00000000,-0.84478462,-0.56794076
59,0.05824498,-0.21077963,1.00000000,-0.92342466,-0.28653450
60,0.01150021,-0.45179960,-1.00000000,-0.69375218,-0.15967223
61,0.00344297,-0.08623496,1.00000000,-0.72557503,-0.21076446
62,-0.03639424,-0.22488926,1.00000000,-0.94583897,-0.30194348
63,0.01955780,-0.24878865,1.00000000,-0.98380516,-0.15551279
64,-0.13593458,-0.36695374,-1.00000000,-0.82853693,-0.49178405
65,-0.00978356,-0.20098883,1.00000000,-0.90787115,-0.52864231
66,-0.04530546,-0.66221022,-1.00000000,-0.35949733,-0.61306261
67,-0.01346631,-0.28802117,-1.00000000,-0.95392791,-0.57335707
68,-0.01138848,-0.39338621,-1.00000000,-0.78654674,-0.62694842
69,0.00013561,-0.29894492,-1.00000000,-0.93657462,-0.39130830
70,0.05487385,-0.29278167,-1.00000000,-0.94636546,-0.27933756
71,-0.00242863,-0.25859892,1.00000000,-0.99938959,-0.20508542
72,0.02211413,-0.09623442,1.00000000,-0.74146000,-0.14346885
73,0.01748430,-0.26620497,-1.00000000,-0.98858477,-0.09346829
74,0.01346171,-0.19340624,1.00000000,-0.89582557,-0.07039077
75,-0.00723432,-0.20713925,1.00000000,-0.91764160,-0.17794683
76,-0.02421276,-0.21907107,1.00000000,-0.93659629,-0.21567160
77,0.02959340,-0.28045959,-1.00000000,-0.96594011,-0.20271935
78,-0.02222651,-0.33082106,-1.00000000,-0.88593671,-0.27148871
79,-0.01335373,-0.17122124,1.00000000,-0.86058284,-0.31792646
80,-0.00762579,-0.32492943,-1.00000000,-0.89529606,-0.31860440
81,0.01784140,-0.29861101,-1.00000000,-0.93710507,-0.24577692
82,-0.01287131,-0.28162078,-1.00000000,-0.96409546,-0.31931537
83,-0.03245939,-0.20608002,1.00000000,-0.91595893,-0.33703620
84,-0.00316351,-0.29718005,-1.00000000,-0.93937827,-0.31938925
85,0.03322610,-0.35528219,-1.00000000,-0.84707816,-0.24864381
86,0.04462223,-0.26838478,-1.00000000,-0.98512195,-0.20226601
87,-0.01071417,-0.16044593,1.00000000,-0.84346536,-0.19853036
88,0.02040293,-0.12664276,1.00000000,-0.78976620,-0.10698582
89,-0.08281875,-0.29078152,-1.00000000,-0.94954286,-0.24492911
90,-0.02707537,-0.19848202,1.00000000,-0.90388887,-0.34935645
91,-0.00913255,-0.50465810,-1.00000000,-0.60978204,-0.44244651
92,-0.02574914,-0.33931213,-1.00000000,-0.87244794,-0.46848339
93,0.00995356,-0.28609014,-1.00000000,-0.95699552,-0.48657912
94,0.06103666,-0.33537826,-1.00000000,-0.87869722,-0.23745692
95,-0.03745153,-0.22947693,1.00000000,-0.95312687,-0.25542588
96,-0.03023591,-0.07795429,1.00000000,-0.71242049,-0.29197170
97,0.00220298,-0.37008989,-1.00000000,-0.82355490,-0.24356551
98,0.02364072,-0.34868690,-1.00000000,-0.85755533,-0.21986272
99,0.01510919,-0.25246671,1.00000000,-0.98964806,-0.29939780
100,-0.00174444,-0.18887809,1.00000000,-0.88863222,-0.23756190
101,0.00913162,-0.21418432,1.00000000,-0.92883328,-0.16938703
102,0.03436435,-0.26417554,-1.00000000,-0.99180869,-0.11369144
103,-0.09988839,-0.23191498,1.00000000,-0.95699991,-0.32761348
104,-0.03412937,-0.15706968,1.00000000,-0.83810190,-0.41288254
105,-0.06186875,-0.55529003,-1.00000000,-0.52934899,-0.51700306
106,0.10585751,-0.36023568,-1.00000000,-0.83920913,-0.34949760
107,0.18316100,-0.44251621,-1.00000000,-0.70849962,-0.09181838
108,-0.03736676,0.05499329,1.00000000,-0.50122215,0.01645371
109,0.03532381,0.28429085,1.00000000,-0.13696381,0.13672953
110,-0.02473213,-0.36983843,-1.00000000,-0.82395436,0.20104102
111,-0.03089899,-0.15422373,1.00000000,-0.83358087,-0.03578761
112,0.04946693,-0.33236160,-1.00000000,-0.88348943,-0.26731287
113,-0.04929741,-0.35065374,-1.00000000,-0.85443085,-0.28797382
114,0.03000412,-0.11227240,1.00000000,-0.76693768,-0.29718621
115,0.03067034,-0.40522711,-1.00000000,-0.76773648,-0.20124275
116,0.07450131,-0.17000297,1.00000000,-0.85864751,-0.01871535
117,0.01571599,-0.16802683,1.00000000,-0.85550825,-0.07716367
118,-0.02663472,-0.03801546,1.00000000,-0.64897432,-0.03791747
119,-0.13828251,-0.21238441,1.00000000,-0.92597397,-0.32934854
120,0.16817761,-0.33800506,-1.00000000,-0.87452432,-0.09121977
121,-0.02539197,-0.66917464,-1.00000000,-0.34843376,-0.26421036
122,-0.06278467,0.23984711,1.00000000,-0.20756640,-0.40015422
123,-0.07779914,-0.33431882,-1.00000000,-0.88038022,-0.48875841
124,0.01239881,-0.44523302,-1.00000000,-0.70418374,-0.22781541
125,0.07598092,-0.48976892,-1.00000000,-0.63343474,-0.38747740
126,-0.01353017,-0.22222383,1.00000000,-0.94160471,-0.36693568
127,0.13786654,-0.03362662,1.00000000,-0.64200229,-0.01945711
128,0.02896638,-0.29913435,-1.00000000,-0.93627369,0.16543452
129,0.08190882,0.14993845,1.00000000,-0.35039383,0.28580877
130,-0.00150190,-0.17308112,1.00000000,-0.86353741,0.15162758
131,-0.00941092,-0.01604329,1.00000000,-0.61406969,0.15876112
132,0.02961520,-0.26345610,-1.00000000,-0.99295158,-0.02870359
133,0.03411572,-0.28691583,-1.00000000,-0.95568384,-0.01978621
134,-0.04565946,-0.17115660,1.00000000,-0.86048015,-0.24070311
135,0.09099280,-0.15780716,1.00000000,-0.83927345,-0.08052504
136,-0.00637773,-0.39443623,-1.00000000,-0.78487869,-0.07527231
137,0.06844207,0.01090159,1.00000000,-0.57126550,-0.00803372
138,-0.02739459,-0.27791879,-1.00000000,-0.96997639,-0.11455445
139,0.02238438,-0.05598837,1.00000000,-0.67752579,0.00328075
140,-0.01571650,-0.34025900,-1.00000000,-0.87094376,-0.18151351
141,0.10599270,-0.19260464,1.00000000,-0.89455216,0.01308445
142,-0.11579265,-0.30561943,-1.00000000,-0.92597160,-0.30596478
143,-0.05615762,0.05539429,1.00000000,-0.50058512,-0.35577528
144,-0.02015130,-0.60246524,-1.00000000,-0.45440722,-0.42943662
145,0.07769563,-0.42557587,-1.00000000,-0.73541077,-0.26766979
146,0.03173454,-0.31877395,-1.00000000,-0.90507456,-0.39626667
147,-0.00053825,-0.02854047,1.00000000,-0.63392251,-0.19667439
148,-0.00058747,-0.16487021,1.00000000,-0.85049370,-0.10044055
149,-0.05235301,-0.26059774,-1.00000000,-0.99749233,-0.15620600
150,-0.04405891,-0.26074373,-1.00000000,-0.99726040,-0.36705492
151,-0.17336602,-0.41429063,-1.00000000,-0.75333831,-0.72223867
152,0.08768098,-0.38968867,-1.00000000,-0.79242059,-0.56946465
153,-0.11669252,-0.77323934,-1.00000000,-0.18311829,-0.77053005
154,0.00343867,0.00107807,1.00000000,-0.58687098,-0.67391257
155,0.01692307,-0.60513444,-1.00000000,-0.45016698,-0.56830678
156,0.09417123,-0.24880138,1.00000000,-0.98382538,-0.10499803
157,0.04290985,-0.20880398,1.00000000,-0.92028616,-0.18253062
158,-0.10347287,0.02032945,1.00000000,-0.55628855,-0.15963744
159,0.09394798,-0.13172201,1.00000000,-0.79783501,-0.00289757
160,-0.05648988,-0.56592233,-1.00000000,-0.51245869,-0.13003074
161,-0.04362412,0.01966725,1.00000000,-0.55734051,-0.36865841
162,0.03979065,-0.42656140,-1.00000000,-0.73384517,-0.37406009
163,0.05475683,-0.38839901,-1.00000000,-0.79446932,-0.10004515
164,0.02961559,-0.14097417,1.00000000,-0.81253284,-0.21145304
165,0.00496745,-0.09658150,1.00000000,-0.74201137,-0.10502406
166,0.04570457,-0.17115544,1.00000000,-0.86047831,0.04967128
167,0.00743446,-0.24426674,1.00000000,-0.97662171,-0.00636169
168,0.01246964,-0.12343230,1.00000000,-0.78466611,-0.07959271
169,0.00380440,-0.23694909,1.00000000,-0.96499702,-0.12429134
170,-0.00165290,-0.22201373,1.00000000,-0.94127096,-0.13575616
171,0.00033955,-0.24771657,1.00000000,-0.98210207,-0.21431722
172,-0.00931281,-0.26390400,-1.00000000,-0.99224005,-0.24331937
173,-0.03491585,-0.25799400,1.00000000,-0.99842862,-0.32537940
174,0.02461151,-0.28662482,-1.00000000,-0.95614613,-0.28934660
175,0.02038483,-0.36256855,-1.00000000,-0.83550316,-0.25118267
176,0.00146627,-0.18599852,1.00000000,-0.88405779,-0.24923147
177,0.00788985,-0.19853571,1.00000000,-0.90397416,-0.21944069
178,0.02847705,-0.25465193,1.00000000,-0.99311946,-0.10965976
179,-0.00748627,-0.23559830,1.00000000,-0.96285118,-0.16524523
180,-0.01282492,-0.17453256,1.00000000,-0.86584314,-0.22275636
181,-0.01328131,-0.28120695,-1.00000000,-0.96475287,-0.24829554
182,0.00509857,-0.29704245,-1.00000000,-0.93959685,-0.25312935
183,-0.00695292,-0.29839618,-1.00000000,-0.93744634,-0.31448536
184,0.01077522,-0.24387780,1.00000000,-0.97600386,-0.28286095
185,-0.03879575,-0.27962493,-1.00000000,-0.96726604,-0.32783604
186,-0.00194085,-0.22703973,1.00000000,-0.94925518,-0.30819715
187,0.00572511,-0.37407710,-1.00000000,-0.81722087,-0.30711214
188,-0.01105745,-0.26475812,-1.00000000,-0.99088321,-0.31422018
189,-0.00461661,-0.24201936,1.00000000,-0.97305157,-0.34087503
190,-0.00410475,-0.29179979,-1.00000000,-0.94792527,-0.28079876
191,0.03693588,-0.27269495,-1.00000000,-0.97827489,-0.21347382
192,0.00372612,-0.27117669,-1.00000000,-0.98068677,-0.21693559
193,-0.01163034,-0.14944200,1.00000000,-0.82598470,-0.21792769
194,-0.00802413,-0.24794877,1.00000000,-0.98247093,-0.22382869
195,0.00586513,-0.29349908,-1.00000000,-0.94522579,-0.20656329
196,0.01278615,-0.28280236,-1.00000000,-0.96221843,-0.24838468
197,-0.00116410,-0.24160402,1.00000000,-0.97239176,-0.25685333
198,0.02862577,-0.22107490,1.00000000,-0.93977954,-0.18713964
199,-0.01278574,-0.26245413,-1.00000000,-0.99454329,-0.19538557
200,-0.01704039,-0.17409142,1.00000000,-0.86514237,-0.23505231
201,-0.09702825,-0.29692624,-1.00000000,-0.93978147,-0.42522386
202,-0.00837986,-0.30954636,-1.00000000,-0.91973334,-0.43771978
203,0.00574048,-0.54680630,-1.00000000,-0.54282609,-0.47735148
204,-0.05707541,-0.28385751,-1.00000000,-0.96054224,-0.55405030
205,0.05030539,-0.24197376,1.00000000,-0.97297913,-0.43742396
206,-0.08355659,-0.42829822,-1.00000000,-0.73108609,-0.41409435
207,-0.01703129,-0.10978536,1.00000000,-0.76298680,-0.42907649
208,0.05296048,-0.50684666,-1.00000000,-0.60630532,-0.34730308
209,0.03631870,-0.30951936,-1.00000000,-0.91977624,-0.18556744
210,0.00416827,-0.10190985,1.00000000,-0.75047591,-0.26546560
211,-0.01253643,-0.15127269,1.00000000,-0.82889290,-0.14247614
212,-0.04175363,-0.24663726,1.00000000,-0.98038749,-0.18528917
213,-0.02233913,-0.29618673,-1.00000000,-0.94095625,-0.31568957
214,-0.01483275,-0.38285077,-1.00000000,-0.80328317,-0.40427130
215,0.03696983,-0.32526348,-1.00000000,-0.89476540,-0.34746706
216,-0.06487520,-0.30299808,-1.00000000,-0.93013585,-0.43810495
217,0.00517477,-0.14934129,1.00000000,-0.82582471,-0.35683649
218,0.06551704,-0.45143395,-1.00000000,-0.69433305,-0.20469122
219,-0.00833399,-0.24365178,1.00000000,-0.97564481,-0.19343696
220,0.01080650,-0.06466459,1.00000000,-0.69130870,-0.23874542
221,0.00822842,-0.28372145,-1.00000000,-0.96075838,-0.11214791
222,-0.00197942,-0.22694694,1.00000000,-0.94910777,-0.12453721
223,0.00454383,-0.23459404,1.00000000,-0.96125583,-0.23012782
224,0.02911760,-0.26487253,-1.00000000,-0.99070146,-0.16527087
225,0.00779372,-0.24552328,1.00000000,-0.97861784,-0.17048826
226,-0.03866335,-0.17263256,1.00000000,-0.86282485,-0.25169328
227,-0.00708931,-0.23588344,1.00000000,-0.96330415,-0.26054236
228,0.00658166,-0.37368438,-1.00000000,-0.81784475,-0.25701333
229,-0.02557229,-0.28002949,-1.00000000,-0.96662337,-0.35172278
230,-0.03697452,-0.23947866,1.00000000,-0.96901546,-0.42925037
231,0.02401755,-0.33485368,-1.00000000,-0.87953055,-0.32070246
232,-0.00256777,-0.36867498,-1.00000000,-0.82580260,-0.31287227
233,-0.03702532,-0.18776034,1.00000000,-0.88685658,-0.38838883
234,-0.01935337,-0.26661770,-1.00000000,-0.98792911,-0.37761919
235,0.02249907,-0.36882565,-1.00000000,-0.82556324,-0.27462555
236,0.01651739,-0.31640712,-1.00000000,-0.90883447,-0.28761399
237,-0.03110905,-0.19226446,1.00000000,-0.89401175,-0.33704045
238,0.01712591,-0.21000732,1.00000000,-0.92219776,-0.24326383
239,0.01400836,-0.35127680,-1.00000000,-0.85344106,-0.18548953
240,0.03287047,-0.20820230,1.00000000,-0.91933035,-0.16752881
241,0.01855948,-0.21744959,1.00000000,-0.93402044,-0.16399240
242,0.02075775,-0.16150081,1.00000000,-0.84514112,-0.07417187
243,-0.00828234,-0.20395005,1.00000000,-0.91257529,-0.11817272
244,0.00646492,-0.19742956,1.00000000,-0.90221695,-0.13123610
245,0.01512188,-0.28356825,-1.00000000,-0.96100175,-0.16197230
246,0.03852546,-0.23982494,1.00000000,-0.96956555,-0.12739613
247,-0.03819613,-0.21414667,1.00000000,-0.92877347,-0.22948976
248,-0.00812908,-0.14472698,1.00000000,-0.81849449,-0.22922435
249,0.00769844,-0.37229851,-1.00000000,-0.82004631,-0.22708818
250,0.04114806,-0.28311365,-1.00000000,-0.96172392,-0.18201724
251,-0.00008874,-0.23616605,1.00000000,-0.96375310,-0.24888755
252,0.00606929,-0.13694785,1.00000000,-0.80613669,-0.17223072
253,-0.01262178,-0.25926441,-1.00000000,-0.99961044,-0.18001097
254,-0.01007213,-0.24099844,1.00000000,-0.97142976,-0.21078524
255,-0.01594801,-0.29643989,-1.00000000,-0.94055407,-0.30966159
256,0.00301636,-0.28887712,-1.00000000,-0.95256816,-0.30428431
257,-0.00972306,-0.30630615,-1.00000000,-0.92488069,-0.33163278
258,0.01513115,-0.25005405,1.00000000,-0.98581535,-0.28357152
259,0.00119006,-0.28784169,-1.00000000,-0.95421303,-0.26406818
260,0.02861982,-0.21411917,1.00000000,-0.92872978,-0.18688765
261,0.00223916,-0.25547123,1.00000000,-0.99442098,-0.18823358
262,0.03622192,-0.17410908,1.00000000,-0.86517042,-0.10866817
263,-0.01541738,-0.25235939,1.00000000,-0.98947757,-0.16157071
264,0.00684363,-0.15155973,1.00000000,-0.82934889,-0.15178010
265,-0.00676730,-0.30473218,-1.00000000,-0.92738107,-0.21306190
266,-0.04859148,-0.23870160,1.00000000,-0.96778102,-0.30108807
267,0.02230411,-0.27907434,-1.00000000,-0.96814070,-0.32519029
268,-0.00334927,-0.40313319,-1.00000000,-0.77106285,-0.30429130
269,0.00309819,-0.19284273,1.00000000,-0.89493038,-0.31077748
270,-0.02913959,-0.26893578,-1.00000000,-0.98424665,-0.34952079
271,-0.01431072,-0.24981132,1.00000000,-0.98542974,-0.29015493
272,0.00433049,-0.34543502,-1.00000000,-0.86272122,-0.32128084
273,0.00827256,-0.30144961,-1.00000000,-0.93259572,-0.30115469
274,0.02034817,-0.24615609,1.00000000,-0.97962311,-0.27128196
275,0.01762860,-0.23446311,1.00000000,-0.96104784,-0.19029095
276,-0.04024873,-0.19864444,1.00000000,-0.90414688,-0.23520922
277,0.01343602,-0.20671124,1.00000000,-0.91696167,-0.21944066
278,-0.03002008,-0.37838693,-1.00000000,-0.81037435,-0.28575411
279,0.00138845,-0.21914725,1.00000000,-0.93671731,-0.31858768
280,0.01216711,-0.34804673,-1.00000000,-0.85857230,-0.32804564
281,0.00009440,-0.25488274,1.00000000,-0.99348613,-0.25818126
282,-0.00447302,-0.22291111,1.00000000,-0.94269652,-0.28919532
283,-0.00229312,-0.25872117,1.00000000,-0.99958379,-0.24117903
284,-0.02035780,-0.27226903,-1.00000000,-0.97895150,-0.27883820
285,0.03099964,-0.26580302,-1.00000000,-0.98922329,-0.24622489
286,0.00138511,-0.31938648,-1.00000000,-0.90410150,-0.24398970
287,0.00005076,-0.16705007,1.00000000,-0.85395659,-0.23615563
288,-0.05160663,-0.25489266,1.00000000,-0.99350189,-0.32155450
289,0.01546162,-0.25885062,1.00000000,-0.99978943,-0.25952406
290,0.01878074,-0.41207671,-1.00000000,-0.75685532,-0.28068418
291,0.02176857,-0.21313892,1.00000000,-0.92717258,-0.24538503
292,0.01651382,-0.20329375,1.00000000,-0.91153270,-0.21687505
293,0.11913491,-0.19443125,1.00000000,-0.89745387,0.07880731
294,-0.05891109,-0.21001789,1.00000000,-0.92221455,-0.04998795
295,-0.09727069,0.09437670,1.00000000,-0.43865832,-0.25096050
296,0.07461906,-0.43374322,-1.00000000,-0.72243626,-0.15943645
297,-0.02972312,-0.54752542,-1.00000000,-0.54168372,-0.23950746
298,-0.00833711,-0.03766616,1.00000000,-0.64841943,-0.46025765
299,-0.09500515,-0.34716587,-1.00000000,-0.85997161,-0.52276368
300,0.01620520,-0.28373069,-1.00000000,-0.96074369,-0.32625133
301,0.05393974,-0.54080537,-1.00000000,-0.55235909,-0.36206284
302,-0.00085985,-0.21093331,1.00000000,-0.92366878,-0.31207874
303,0.01276296,-0.09900517,1.00000000,-0.74586157,-0.27553862
304,0.04429340,-0.26155165,-1.00000000,-0.99597696,-0.03430779
305,0.01693706,-0.22114370,1.00000000,-0.93988883,-0.03304040
306,-0.06366351,-0.12761813,1.00000000,-0.79131566,-0.23670031
307,-0.07073325,-0.20876249,1.00000000,-0.92022026,-0.35770386
308,0.01846472,-0.44783983,-1.00000000,-0.70004261,-0.34782982
309,-0.03471500,-0.46881008,-1.00000000,-0.66672962,-0.48465294
310,0.07891428,-0.20423114,1.00000000,-0.91302182,-0.37732362
311,-0.02244931,-0.36197279,-1.00000000,-0.83644959,-0.30595075
312,-0.18720558,-0.02492569,1.00000000,-0.62818013,-0.50765220
313,-0.24981425,-0.32559029,-1.00000000,-0.89424622,-0.97224541
314,-0.00302884,-0.81429023,-1.00000000,-0.11790552,-0.91737278
315,0.10025568,-1.00000000,-1.00000000,0.17710997,-0.88041472
316,0.07947697,-0.26798533,-1.00000000,-0.98575652,-0.70390347
317,0.05814122,0.03837716,1.00000000,-0.52761826,-0.27902312
318,-0.09046720,-0.02325665,1.00000000,-0.62552872,-0.00307322
319,-0.06044054,-0.08654273,1.00000000,-0.72606395,-0.10249615
320,0.02855238,-0.52734492,-1.00000000,-0.57374214,-0.22666864
321,-0.04115504,-0.43827984,-1.00000000,-0.71522945,-0.43557363
322,0.06352918,-0.17430913,1.00000000,-0.86548820,-0.42624301
323,-0.11542465,-0.38107523,-1.00000000,-0.80610377,-0.46946317
324,0.04080453,-0.07056097,1.00000000,-0.70067559,-0.29413161
325,0.02422032,-0.60137367,-1.00000000,-0.45614128,-0.30163367
326,0.04433278,-0.13796682,1.00000000,-0.80775541,-0.15358978
327,-0.01900033,-0.18715887,1.00000000,-0.88590110,-0.29651061
328,0.04611624,-0.12750131,1.00000000,-0.79113008,-0.01676150
329,-0.00752360,-0.31535995,-1.00000000,-0.91049798,-0.10045394
330,0.02354832,-0.12221121,1.00000000,-0.78272630,-0.10161768
331,0.06784408,-0.28131768,-1.00000000,-0.96457696,-0.06090189
332,-0.02681387,-0.18915215,1.00000000,-0.88906759,-0.07443302
333,0.05871174,-0.05776212,1.00000000,-0.68034354,-0.05262072
334,0.13792249,-0.33853646,-1.00000000,-0.87368015,0.19925615
335,0.04505313,-0.08485046,1.00000000,-0.72337563,0.23649719
336,-0.07309846,0.15010440,1.00000000,-0.35013021,-0.00758063
337,0.04283556,-0.12536461,1.00000000,-0.78773574,0.11303506
338,-0.05515759,-0.47582577,-1.00000000,-0.65558461,-0.08415863
339,0.08317762,-0.13194238,1.00000000,-0.79818508,-0.17896328
340,-0.08926624,-0.42260958,-1.00000000,-0.74012297,-0.41157141
341,-0.09629619,-0.01227979,1.00000000,-0.60809106,-0.45174418
342,-0.05150586,-0.52378263,-1.00000000,-0.57940113,-0.61512031
343,0.30952218,-0.54463486,-1.00000000,-0.54627562,0.01641539
344,-0.10047122,-0.41177780,-1.00000000,-0.75733016,-0.30161924
345,0.03512942,0.65910327,1.00000000,0.45845705,-0.08619653
346,-0.01710407,-0.55701882,-1.00000000,-0.52660266,0.05094474
347,0.13712910,-0.15480031,1.00000000,-0.83449682,0.37761411
348,-0.00384376,-0.30973526,-1.00000000,-0.91943326,-0.16505864
349,0.07168977,0.14775107,1.00000000,-0.35386866,0.13308186
350,-0.00760516,-0.27040252,-1.00000000,-0.98191661,0.05907607
351,-0.05787279,-0.04635503,1.00000000,-0.66222243,-0.01152533
352,0.01626431,-0.28155961,-1.00000000,-0.96419265,-0.22083343
353,0.01964742,-0.43066340,-1.00000000,-0.72732881,-0.18015249
354,-0.03908596,-0.21075799,1.00000000,-0.92339026,-0.37198882
355,-0.04155855,-0.20072302,1.00000000,-0.90744888,-0.43078774
356,0.02153161,-0.37493792,-1.00000000,-0.81585339,-0.29327885
357,-0.00554938,-0.38227212,-1.00000000,-0.80420240,-0.33105480
358,-0.04930910,-0.19513414,1.00000000,-0.89857047,-0.45047053
359,0.02257488,-0.27546173,-1.00000000,-0.97387963,-0.34368912
360,-0.01780874,-0.40526179,-1.00000000,-0.76768139,-0.30256029
361,0.07186711,-0.19203959,1.00000000,-0.89365452,-0.21539157
362,-0.01379146,-0.31182545,-1.00000000,-0.91611282,-0.22966484
363,0.03493614,-0.04582901,1.00000000,-0.66138680,-0.08377280
364,-0.04328845,-0.29990940,-1.00000000,-0.93504246,-0.19783189
365,-0.05967338,-0.15537363,1.00000000,-0.83540758,-0.27033115
366,0.02040363,-0.38740333,-1.00000000,-0.79605104,-0.35945325
367,0.03732576,-0.43600432,-1.00000000,-0.71884432,-0.27093078
368,-0.01205898,-0.19847995,1.00000000,-0.90388558,-0.35231477
369,0.00217462,-0.14828553,1.00000000,-0.82414754,-0.27358392
370,0.01491345,-0.29477051,-1.00000000,-0.94320603,-0.14441786
371,0.05333262,-0.25255083,1.00000000,-0.98978169,-0.08739295
372,-0.03580506,-0.21476491,1.00000000,-0.92975559,-0.21403756
373,-0.00490316,-0.10080601,1.00000000,-0.74872236,-0.20164543
374,0.04004705,-0.36520612,-1.00000000,-0.83131317,-0.13605969
375,-0.01881172,-0.27354491,-1.00000000,-0.97692466,-0.19446340
376,0.00616149,-0.14021365,1.00000000,-0.81132469,-0.27615219
377,0.01661707,-0.31480050,-1.00000000,-0.91138671,-0.18536994
378,-0.02885817,-0.24072496,1.00000000,-0.97099531,-0.22685414
379,-0.01244033,-0.20971162,1.00000000,-0.92172803,-0.31774938
380,0.02482379,-0.34460027,-1.00000000,-0.86404728,-0.24218340
381,-0.00474178,-0.29590167,-1.00000000,-0.94140908,-0.26106519
382,0.00628061,-0.18536887,1.00000000,-0.88305753,-0.27896540
383,0.01757276,-0.27306625,-1.00000000,-0.97768506,-0.19855844
384,-0.00894859,-0.24037163,1.00000000,-0.97043402,-0.19251161
385,-0.03393315,-0.20687687,1.00000000,-0.91722478,-0.29426418
386,-0.00754696,-0.28554448,-1.00000000,-0.95786235,-0.29912205
387,0.01472897,-0.35965366,-1.00000000,-0.84013372,-0.28449158
